KS ID,UID,Kinase
5422,7846,CDK5
5423,7847,JNK2
5424,7848,JNK2
5425,7849,CK2A1
5426,7851,CK1D
5426,7850,CK2A1
5427,7852,CK2A1
5428,7853,CK2A1
5429,7854,AurA
5430,7855,CK1D
5431,7856,Src
5432,7857,Src
5433,7858,GSK3B
5434,7860,Mnk1
5434,7859,Mnk2
5435,7862,Mnk1
5435,7861,Mnk2
5436,7863,ALK
5437,7864,ATR
5438,7865,Abl
5438,7866,Arg
5439,7867,Abl
5440,7868,PKACA
5441,7869,Chk2
5442,7870,CK2A1
5442,7871,LKB1
5442,7873,PKCZ
5442,7872,PLK1
5443,7874,CK2A1
5444,7875,CK2A1
5444,7876,PLK3
5445,7877,CK2A1
5445,7878,LKB1
5445,7880,PKCZ
5445,7879,PLK1
5446,7881,CK2A1
5446,7882,LKB1
5446,7884,PKCZ
5446,7883,PLK1
5447,7885,FRK
5448,7886,Src
5449,7887,Src
5450,7889,INSR
5450,7888,Src
5451,7891,Lck
5451,7890,Src
5452,7892,Src
5453,7896,FGFR2
5453,7895,FGFR3
5453,7894,Lck
5453,7897,LYN
5453,7898,LYN
5453,7893,Src
5454,7899,Src
5455,7900,GSK3B
5455,7901,PLK3
5456,7902,GSK3B
5457,7903,ROCK1
5458,7904,ROCK1
5459,7905,INSR
5460,7906,ATM
5461,7907,ATM
5462,7908,PKCA
5463,7909,IGF1R
5464,7910,CDK2
5465,7911,CDK1
5466,7912,CLK1
5466,7913,CLK2
5467,7916,Akt1
5467,7917,Akt1
5467,7914,CLK1
5467,7915,CLK2
5468,7918,CLK1
5468,7919,CLK2
5469,7920,PLK1
5470,7921,PLK1
5471,7922,PKCA
5472,7923,EGFR
5473,7924,CDK1
5473,7925,CDK2
5474,7926,PKCD
5475,7927,TAK1
5476,7928,P38G
5477,7929,PKACA
5477,7930,PKCA
5478,7931,PKACA
5478,7932,PKCA
5479,7933,ERK1
5479,7934,ERK2
5480,7935,CDK2
5481,7936,PKCD
5482,7937,PKCD
5483,7938,Src
5484,7940,Fyn
5484,7939,Src
5485,7942,Fyn
5485,7941,Src
5486,7943,Fyn
5487,7944,Fyn
5488,7945,AurB
5489,7946,PRKD1
5490,7947,PRKD1
5491,7948,PKG1
5491,7949,PKG2
5492,7950,Src
5493,7951,CDK1
5494,7952,HER2
5495,7953,HER2
5496,7954,HER2
5497,7955,IKKA
5497,7956,IKKB
5498,7957,Src
5499,7958,Abl
5500,7959,Abl
5501,7961,CDK5
5501,7960,P38A
5502,7962,PAK1
5503,7963,JNK1
5504,7964,PAK2
5505,7965,PAK2
5506,7966,ERK1
5506,7967,ERK2
5507,7968,ERK1
5507,7969,ERK2
5508,7970,ERK1
5508,7971,ERK2
5509,7972,Brk
5509,7973,Fyn
5510,7974,Brk
5511,7976,PAK1
5511,7975,PAK4
5512,7977,CDK5
5513,7979,CDK2
5513,7978,VRK1
5514,7980,CDK2
5515,7981,CDK2
5516,7982,CDK2
5517,7983,CDK2
5518,7984,CDK2
5519,7985,PKCA
5520,7986,CDK1
5521,7988,Lmr2
5521,7987,PHKA1
5522,7989,Akt1
5522,7990,Akt1
5523,7992,Pyk2
5523,7991,Src
5524,7993,PKN1
5524,7994,PKN2
5525,7995,PKN1
5525,7996,PKN2
5526,7997,Src
5527,7998,Src
5528,7999,PKACA
5528,8000,QIK
5529,8001,LKB1
5530,8002,QIK
5531,8003,QIK
5532,8004,LKB1
5533,8005,CDK2
5534,8006,PKCB iso2
5534,8007,PKCE
5535,8008,MARK2
5536,8009,MARK2
5537,8010,CDK1
5538,8011,TAK1
5539,8012,Src
5540,8013,PKCA
5541,8014,NDR1
5541,8015,NDR2
5542,8016,CDK1
5543,8017,ERK1
5544,8018,PKCE
5545,8019,CDK1
5546,8020,LRRK2
5547,8021,PRKD1
5548,8022,ERK1
5549,8024,FAK
5549,8023,Src
5550,8025,Akt1
5550,8026,Akt1
5551,8027,AMPKA1
5552,8028,Src
5553,8029,Src
5554,8030,Tyk2
5555,8031,Abl
5556,8032,CK2A1
5557,8033,CK2A1
5558,8035,ATM
5558,8034,ATR
5559,8037,ATM
5559,8036,ATR
5560,8038,CDC7
5561,8039,CDK2
5562,8040,ATM
5563,8041,ATM
5564,8042,CK2A1
5565,8044,Abl
5565,8043,BCR-ABL1
5566,8045,Abl
5567,8046,PLK1
5568,8048,Abl
5568,8047,BCR-ABL1
5569,8049,CDK2
5570,8050,CDK2
5571,8051,NEK1
5572,8052,CK2A1
5573,8053,CK2A1
5574,8055,CDK1
5574,8056,CDK2
5574,8054,TLK1
5575,8058,CDK1
5575,8057,TLK1
5576,8059,CDK1
5577,8060,CDK1
5578,8061,CDK1
5579,8062,Abl
5580,8063,ATM
5581,8069,Cot
5581,8067,GRK2
5581,8070,HGK
5581,8068,LOK
5581,8065,LRRK2
5581,8064,PKCT
5581,8066,ROCK1
5582,8071,LATS1
5582,8073,PKACA
5582,8072,RAF1
5583,8075,PKACA
5583,8074,RAF1
5584,8077,MEK1
5584,8078,PAK1
5584,8076,RAF1
5585,8079,PKACA
5585,8080,PKCA
5586,8081,ERK1
5587,8082,ERK1
5588,8083,ERK1
5589,8084,Src
5590,8085,Src
5591,8086,KSR
5592,8087,PAK1
5593,8088,PKCA
5594,8089,DNAPK
5595,8090,ATM
5596,8091,EGFR
5597,8092,EGFR
5598,8093,EGFR
5599,8094,EGFR
5600,8095,AurA
5601,8096,PKCA
5602,8097,PKCA
5603,8098,PKCA
5604,8099,PKCA
5605,8100,PKCA
5606,8101,Chk1
5607,8102,CDK2
5608,8103,CDK1
5609,8104,PAK4
5609,8105,PLK1
5610,8106,Chk1
5611,8107,CDK1
5612,8108,CDK1
5613,8109,CDK1
5614,8110,CDK1
5615,8111,CDK1
5616,8113,Akt1
5616,8115,Akt1
5616,8112,p90RSK
5616,8114,RSK2
5616,8116,RSK2
5617,8117,ATM
5618,8118,ATM
5619,8119,ATM
5620,8120,CK2A1
5621,8121,CDK1
5622,8122,PKACA
5623,8123,PKACA
5623,8124,PKG1
5624,8125,PKACA
5625,8126,PKACA
5626,8127,CDK1
5627,8128,PLK1
5628,8129,PKG1
5629,8130,CK2A1
5630,8131,CK2A1
5631,8132,Chk1
5632,8133,CDK1
5633,8135,ATM
5633,8134,ATR
5634,8137,Abl
5634,8138,Hck
5634,8136,Src
5635,8139,PKCT
5636,8140,CK1A
5637,8141,CK1A
5638,8142,IKKB
5639,8143,AMPKA1
5639,8145,GSK3B
5639,8144,ULK1
5640,8146,AMPKA1
5640,8147,GSK3B
5640,8148,p90RSK
5641,8149,P38B
5642,8151,ERK1
5642,8154,ERK2
5642,8152,GSK3B
5642,8156,JNK1
5642,8155,mTOR
5642,8153,NLK
5642,8150,P38B
5643,8158,CDK1
5643,8157,ERK1
5643,8159,ERK2
5643,8160,JNK1
5644,8161,ERK1
5644,8162,ERK2
5645,8163,ULK1
5646,8165,GSK3B
5646,8166,mTOR
5646,8164,ULK1
5647,8167,CDK1
5647,8168,JNK1
5648,8169,GSK3B
5649,8170,p90RSK
5650,8171,p90RSK
5651,8172,ICK
5652,8173,CDK7
5653,8175,MSK1
5653,8174,PKACA
5654,8176,PKACA
5655,8177,JNK1
5656,8178,JNK1
5657,8179,JNK1
5658,8180,Akt1
5658,8181,Akt1
5659,8183,CDK7
5659,8184,ERK1
5659,8182,GTF2F1
5660,8186,CDK7
5660,8185,GTF2F1
5661,8187,PKACA
5662,8188,PKCT
5663,8189,PKACA
5664,8190,PKCD
5664,8191,PKCT
5665,8192,ATM
5666,8193,AurA
5666,8197,AurB
5666,8195,CDK4
5666,8194,PKACA
5666,8196,PKCA
5667,8198,AurA
5668,8199,Chk1
5669,8200,Chk1
5670,8201,Chk1
5671,8202,GSK3B
5672,8203,GSK3B
5673,8204,GSK3B
5674,8206,ATM
5674,8205,ATR
5675,8207,PKCA
5676,8208,Chk1
5677,8211,CDK2
5677,8212,CDK4
5677,8213,CDK6
5677,8209,Chk1
5677,8210,Chk2
5678,8217,AurB
5678,8215,CDK4
5678,8216,CDK6
5678,8214,PKACA
5679,8219,CDK1
5679,8220,CDK2
5679,8218,CDK3
5679,8221,CDK4
5679,8222,CDK5
5679,8224,CDK6
5679,8223,CDK9
5680,8226,CDK1
5680,8227,CDK2
5680,8225,CDK3
5680,8228,CDK4
5680,8229,CDK5
5680,8231,CDK6
5680,8230,CDK9
5681,8232,CDK1
5681,8233,CDK2
5681,8234,CDK4
5682,8235,CDK1
5682,8237,CDK2
5682,8238,CDK4
5682,8236,P38A
5683,8239,CDK1
5683,8241,CDK2
5683,8240,P38A
5684,8242,Abl
5685,8244,CDK2
5685,8243,P38A
5686,8245,CDK2
5686,8246,CDK4
5687,8247,CDK2
5687,8248,CDK4
5687,8249,CDK6
5688,8250,CDK2
5688,8251,CDK6
5689,8252,CDK2
5689,8253,CDK4
5690,8254,CDK4
5690,8255,CDK5
5690,8257,CDK6
5690,8256,CDK9
5691,8258,CDK4
5691,8259,CDK6
5692,8260,CDK2
5693,8261,CDK2
5694,8262,CDK2
5695,8263,CDK2
5696,8264,CDK2
5697,8265,CDK2
5698,8266,CDK2
5698,8267,CDK4
5699,8268,CDK4
5700,8269,CDK4
5701,8270,CDK4
5702,8271,CDK2
5703,8272,CDK2
5704,8273,CDK2
5705,8274,CDK2
5706,8275,CDK2
5707,8276,CDK2
5708,8277,CDK2
5709,8278,CDK2
5710,8279,CDK2
5711,8280,CDK2
5712,8281,CDK2
5713,8282,CDK2
5714,8283,CDK2
5715,8284,CDK4
5715,8285,CDK6
5716,8286,CDK4
5716,8287,CDK6
5717,8288,CDK4
5717,8289,CDK6
5718,8290,NEK6
5719,8291,Src
5720,8292,Src
5721,8293,Src
5722,8294,Chk1
5723,8296,AurB
5723,8295,Chk1
5724,8297,Chk1
5725,8298,AurB
5726,8299,CLK1
5726,8300,ERK2
5727,8301,CLK1
5728,8302,CLK1
5729,8303,CLK1
5730,8304,CLK1
5731,8305,CLK1
5732,8306,CLK1
5733,8307,CLK1
5734,8308,ERK2
5735,8309,CK1A
5736,8310,ATR
5737,8311,Chk1
5738,8312,AurB
5739,8313,GSK3B
5740,8314,SRPK1
5741,8315,Chk1
5742,8316,SRPK1
5743,8317,SRPK1
5744,8318,TAK1
5745,8319,AurB
5746,8320,AurB
5747,8321,P38A
5748,8322,GSK3B
5748,8323,MEKK3
5749,8324,DYRK1A
5750,8325,DYRK1A
5750,8326,MEKK3
5751,8327,PKACA
5752,8328,CDK1
5753,8329,CDK1
5754,8330,CDK1
5755,8331,CAMK2A
5756,8332,CAMK2A
5757,8333,CDK9
5758,8334,CDK9
5759,8335,MAPKAPK2
5760,8336,MAPKAPK2
5761,8337,MAPKAPK2
5762,8338,AurB
5763,8339,CDK1
5763,8340,CDK2
5764,8341,CDK1
5764,8342,CDK2
5765,8343,CDK1
5766,8344,IKKA
5766,8345,IKKB
5767,8346,GSK3B
5768,8347,IKKA
5768,8348,IKKB
5769,8349,PRKD1
5770,8350,SMG1
5771,8351,SMG1
5772,8352,SMG1
5773,8353,SMG1
5774,8354,SMG1
5775,8355,CDK1
5776,8356,CDK2
5777,8357,CK2A1
5777,8358,PLK1
5778,8359,PKN1
5778,8361,PKN3
5778,8360,PLK1
5779,8362,PLK1
5780,8363,PKACA
5781,8365,FAK
5781,8366,Ret
5781,8364,Src
5782,8367,PKCA
5783,8368,Ret
5784,8369,Ret
5785,8370,Ret
5786,8371,Ret
5787,8372,Ret
5788,8373,Ret
5789,8374,Ret
5790,8375,Ret
5791,8376,Ret
5792,8377,Ret
5793,8378,Ret
5794,8379,Ret iso3
5795,8380,Chk2
5796,8385,ATM
5796,8381,CDK1
5796,8383,CDK2
5796,8384,CDK5
5796,8382,DNAPK
5797,8390,ATR
5797,8386,CDK1
5797,8388,CDK2
5797,8389,CDK5
5797,8387,DNAPK
5798,8395,ATM
5798,8391,CDK1
5798,8393,CDK2
5798,8394,CDK5
5798,8392,DNAPK
5799,8396,DNAPK
5800,8397,DNAPK
5801,8400,ATM
5801,8399,ATR
5801,8398,DNAPK
5802,8401,ATR
5803,8402,ATR
5804,8403,ATR
5805,8404,CDK1
5806,8405,CDK1
5807,8406,ATM
5808,8407,ATM
5809,8408,GSK3B
5810,8409,GSK3B
5811,8410,CDK1
5812,8411,Akt1
5812,8412,Akt1
5813,8413,CDK1
5814,8414,CDK1
5815,8415,CDK1
5816,8416,CDK1
5817,8417,PKACA
5818,8418,PKACA
5819,8420,LYN
5819,8421,LYN
5819,8419,Src
5820,8423,EGFR
5820,8424,LYN
5820,8425,LYN
5820,8422,Src
5821,8426,PKACA
5821,8427,PKG1
5822,8428,CK2A1
5823,8429,ERK2
5824,8430,PKG1
5825,8431,PKG1
5826,8432,PKCA
5827,8434,Src
5827,8433,Syk
5828,8435,MAPKAPK5
5829,8436,PKACA
5829,8437,PKG1
5830,8438,ERK1
5831,8439,ERK1
5832,8440,CK1A
5833,8441,ROCK1
5834,8442,ROCK1
5835,8443,ROCK1
5836,8444,ROCK1
5837,8445,PKCZ
5838,8447,PAK1
5838,8446,PKACA
5839,8448,Src
5840,8449,Src
5841,8450,PAK1
5842,8451,PKCA
5843,8452,PKCA
5844,8454,Src
5844,8453,Syk
5845,8455,Src
5846,8456,PKCA
5847,8457,PINK1
5848,8458,Src
5849,8462,Akt1
5849,8463,Akt1
5849,8461,p70S6K
5849,8459,P70S6KB
5849,8460,SGK1
5850,8465,GSK3A
5850,8464,GSK3B
5851,8466,GSK3B
5852,8468,AurB
5852,8467,Chk1
5853,8469,ATM
5854,8470,PRKD1
5855,8471,PRKD1
5855,8472,PRKD2
5856,8473,CK2A1
5857,8474,PLK1
5858,8475,PLK1
5859,8476,PLK1
5860,8477,MAPKAPK2
5861,8478,RIPK1
5862,8479,RIPK1
5863,8480,RIPK1
5864,8481,RIPK1
5865,8482,RIPK1
5866,8483,RIPK2
5867,8484,RIPK2
5868,8485,RIPK2
5869,8486,RIPK2
5870,8487,RIPK2
5871,8488,RIPK2
5872,8490,PKCA
5872,8489,PKCD
5873,8491,TBK1
5874,8492,TTK
5875,8494,p70S6K
5875,8493,PKACA
5876,8495,Akt1
5876,8496,Akt1
5877,8497,ATM
5878,8498,ATM
5879,8499,ATM
5880,8500,ATM
5881,8501,CDK2
5882,8502,CDK2
5883,8503,ATM
5884,8504,ATM
5885,8505,ATM
5886,8506,MARK2
5887,8507,CK2A1
5888,8508,CDK1
5889,8509,Abl
5890,8510,Abl
5891,8511,CK2A1
5892,8512,Abl
5893,8513,Abl
5894,8514,Abl
5895,8515,PKCA
5896,8516,Src
5897,8517,PKCA
5898,8518,PKCA
5899,8519,Met
5900,8520,Met
5901,8521,Met
5902,8522,Met
5903,8523,Akt1
5903,8524,Akt1
5904,8525,PKCA
5905,8526,ERK2
5906,8527,CK2A1
5907,8528,CDK2
5908,8529,CDK2
5909,8530,Chk1
5910,8531,DAPK1
5910,8532,DAPK3
5911,8533,Chk1
5912,8534,Chk1
5913,8535,AurB
5914,8536,AurB
5915,8537,mTOR
5916,8538,AurB
5917,8539,LRRK2
5918,8540,LRRK2
5919,8541,LRRK2
5920,8542,LRRK2
5921,8543,CAMK1A
5921,8544,PKACA
5922,8546,CDK2
5922,8545,P38A
5923,8547,CDK2
5924,8548,PKCD
5925,8550,CDK1
5925,8549,PKCD
5926,8551,ERK1
5926,8552,ERK2
5927,8553,IKKB
5928,8554,Akt1
5928,8555,Akt1
5929,8556,DYRK2
5930,8557,PKACA
5931,8558,CAMK2A
5931,8559,CK2A1
5931,8560,PKACA
5931,8561,PKCA
5932,8562,CK2A1
5932,8563,PKCA
5933,8564,CK2A1
5933,8565,PKCA
5934,8566,CK2A1
5934,8567,PKCA
5935,8568,CK2A1
5935,8569,PKCA
5936,8570,ERK1
5937,8571,EphB2
5937,8572,Src
5938,8573,ERK1
5938,8574,ERK2
5939,8575,CDK1
5939,8576,CDK2
5940,8577,CDK1
5940,8578,CDK2
5941,8579,ATM
5942,8580,Chk1
5943,8581,PKCA
5944,8582,ERK1
5945,8584,ERK2
5945,8585,FGFR3
5945,8586,Fyn
5945,8583,Src
5946,8588,Fyn
5946,8587,Src
5947,8590,Fyn
5947,8589,Src
5948,8592,Fyn
5948,8591,Src
5949,8594,Fyn
5949,8593,Src
5950,8596,ERK2
5950,8597,FGFR3
5950,8598,Fyn
5950,8595,Src
5951,8600,Fyn
5951,8599,Src
5952,8601,RSK3
5953,8602,RSK3
5954,8603,PRKD1
5955,8604,Etk
5956,8605,Etk
5957,8606,PLK1
5958,8607,PKACA
5959,8608,ERK1
5959,8609,ERK2
5959,8611,JNK1
5959,8610,JNK2
5960,8612,GSK3B
5961,8613,GSK3B
5962,8614,GSK3B
5963,8615,MKK4
5964,8616,CAMK2A
5965,8617,CAMK2A
5965,8618,PKACA
5966,8619,PKACA
5967,8620,P38A
5968,8623,p70S6K
5968,8622,p90RSK
5968,8621,PKCD
5968,8624,RSK2
5968,8625,RSK2
5969,8628,p70S6K
5969,8627,p90RSK
5969,8626,PKCD
5969,8629,RSK2
5969,8630,RSK2
5970,8631,p70S6K
5971,8632,p70S6K
5972,8633,CDK1
5972,8634,CDK2
5973,8635,CAMK2A
5974,8636,CAMK2B
5975,8637,CAMK2B
5976,8638,CAMK2A
5977,8639,AurB
5978,8640,CK2A1
5979,8641,CK2A1
5980,8642,MST2
5981,8643,MST2
5982,8644,MST2
5983,8645,MST2
5984,8646,EGFR
5985,8647,EGFR
5986,8648,EGFR
5987,8649,CDK1
5987,8650,CDK2
5988,8651,CDK1
5988,8652,CDK2
5989,8653,CDK1
5989,8654,CDK2
5990,8655,CAMK2D
5991,8656,CAMK2D
5992,8657,Fyn
5993,8658,Fyn
5994,8659,ROCK1
5995,8660,ROCK1
5996,8661,JNK1
5997,8662,Src
5998,8663,PKACA
5999,8664,ULK1
5999,8665,ULK2
6000,8666,ULK1
6001,8667,ULK1
6002,8668,Chk1
6003,8669,p90RSK
6004,8670,CAMK2A
6004,8671,PKACA
6005,8672,CDK1
6005,8673,ERK2
6006,8674,PLK1
6007,8675,PLK1
6008,8676,CDK5
6009,8677,CDK1
6010,8678,CAMK2A
6011,8679,ERK1
6011,8681,ERK2
6011,8682,JNK2
6011,8680,P38A
6012,8683,PKG1
6013,8684,PKCA
6014,8685,PKCA
6015,8686,PKCA
6016,8687,CK2A1
6016,8688,PIK3CG
6017,8689,PIK3CG
6018,8690,PRKD2
6019,8691,CDK1
6020,8692,CDK2
6021,8693,Chk1
6022,8694,KIS
6023,8695,KIS
6024,8696,PKACA
6025,8697,SRPK1
6026,8698,SRPK1
6027,8699,SRPK1
6028,8700,SRPK1
6029,8701,SRPK1
6030,8702,SRPK1
6031,8703,SRPK1
6032,8704,SRPK1
6033,8705,SRPK1
6034,8706,SRPK1
6035,8707,SRPK1
6036,8708,SRPK1
6037,8710,DYRK1A
6037,8709,DYRK1B
6038,8711,CDK2
6039,8712,CDK2
6040,8713,CDK2
6041,8714,CDK2
6042,8715,CDK2
6043,8716,CDK2
6044,8717,CDK2
6045,8718,DYRK1A
6046,8719,Src
6047,8720,Src
6048,8721,ATR
6049,8722,PKACA
6050,8723,PKACA
6051,8724,PKACA
6052,8725,PKACA
6053,8726,Chk1
6054,8727,CDK2
6055,8728,PKACA
6056,8729,PDK1
6057,8730,ERK5
6058,8731,mTOR
6058,8732,NEK6
6059,8733,NEK6
6060,8734,PDK1
6061,8735,PDK1
6062,8736,CDK1
6063,8737,NEK2
6064,8738,NEK2
6065,8739,CK2A1
6066,8740,CK2A1
6067,8741,CK2A1
6068,8742,ERK1
6068,8743,ERK2
6069,8744,PKCA
6070,8745,PKCA
6071,8746,Chk1
6072,8747,AurB
6073,8748,Src
6074,8750,Akt1
6074,8751,Akt1
6074,8749,Akt2
6075,8752,Chk1
6076,8753,PAK1
6077,8754,PAK1
6078,8756,Met
6078,8755,Src
6079,8757,Src
6080,8758,Src
6081,8759,P38A
6082,8760,P38A
6083,8761,PKCB
6084,8762,PKCB
6085,8763,PKCB
6086,8764,PKCD
6087,8767,Lck
6087,8765,Syk
6087,8768,TrkA
6087,8766,ZAP70
6088,8771,Lck
6088,8769,Syk
6088,8770,ZAP70
6089,8774,Lck
6089,8772,Syk
6089,8773,ZAP70
6090,8775,JAK3
6091,8776,JAK3
6092,8778,EGFR
6092,8777,Src
6093,8780,EGFR
6093,8779,Src
6094,8782,EGFR
6094,8781,Src
6095,8786,EGFR
6095,8783,Src
6095,8785,TrkA
6095,8784,TrkB
6096,8790,EGFR
6096,8787,Src
6096,8789,TrkA
6096,8788,TrkB
6097,8794,EGFR
6097,8791,Src
6097,8793,TrkA
6097,8792,TrkB
6098,8798,EGFR
6098,8795,Src
6098,8797,TrkA
6098,8796,TrkB
6099,8802,EGFR
6099,8799,Src
6099,8801,TrkA
6099,8800,TrkB
6100,8806,EGFR
6100,8803,Src
6100,8805,TrkA
6100,8804,TrkB
6101,8807,AurB
6102,8809,PKCA
6102,8808,PKCD
6103,8811,PKCA
6103,8810,PKCD
6104,8812,CK2A1
6105,8814,Lck
6105,8813,Src
6106,8817,INSR
6106,8816,Lck
6106,8818,LYN
6106,8819,LYN
6106,8815,Src
6107,8820,PKCA
6108,8823,PKCA
6108,8824,PKCB
6108,8821,PKCB iso2
6108,8822,PKCH
6109,8827,PKCA
6109,8828,PKCB
6109,8825,PKCB iso2
6109,8826,PKCH
6110,8830,ALK
6110,8829,Fyn
6111,8831,ALK
6112,8832,PKACA
6113,8833,PKACA
6114,8834,IGF1R
6115,8835,IGF1R
6116,8836,CTK
6117,8837,CTK
6118,8839,ATM
6118,8838,ATR
6119,8840,Chk2
6119,8841,DYRK2
6120,8842,Chk2
6120,8843,DYRK2
6121,8844,Chk2
6121,8845,DYRK2
6122,8846,Chk2
6122,8848,DYRK2
6122,8847,HIPK2
6123,8849,DYRK2
6124,8850,PKCA
6125,8854,Fyn
6125,8853,ITK
6125,8852,JAK3
6125,8851,Lck
6126,8857,ITK
6126,8856,JAK3
6126,8855,Lck
6127,8859,JAK3
6127,8858,Lck
6128,8860,LKB1
6129,8861,TBK1
6130,8862,TBK1
6131,8863,TBK1
6132,8864,TBK1
6133,8865,TBK1
6134,8866,TBK1
6135,8867,mTOR
6136,8868,Akt1
6136,8869,Akt1
6137,8870,Chk1
6138,8871,CK2A1
6139,8872,CK2A1
6140,8873,CDK1
6140,8874,JNK1
6141,8875,CDK1
6142,8876,HIPK2
6143,8877,HIPK2
6143,8878,JNK1
6144,8879,JNK1
6145,8880,AMPKA1
6146,8881,CDK1
6146,8882,CDK2
6147,8883,CDK2
6148,8884,CDK1
6149,8885,CDK1
6150,8886,JNK1
6151,8887,Akt1
6151,8888,Akt1
6152,8889,Tyk2
6153,8890,Tyk2
6154,8891,Arg
6155,8892,CDK1
6156,8893,CDK1
6157,8894,Fyn
6158,8895,Fyn
6159,8896,Fyn
6160,8897,Chk1
6161,8898,p70S6K
6162,8899,p70S6K
6163,8900,AurA
6164,8901,AurA
6165,8902,Akt1
6165,8903,Akt1
6166,8904,Abl
6167,8905,Abl
6168,8906,Abl
6169,8908,CDK2
6169,8907,P38A
6169,8909,Pim1
6170,8910,Pim1
6171,8911,Pim1
6172,8912,CDK2
6173,8914,Fyn
6173,8913,Lck
6174,8915,Fyn
6175,8916,Fyn
6175,8917,LYN
6175,8918,LYN
6176,8919,Fyn
6177,8920,Fyn
6178,8921,Fyn
6179,8922,Fyn
6180,8923,Fyn
6181,8924,Fyn
6182,8925,Fyn
6183,8926,Fyn
6184,8927,Fyn
6185,8928,CK2A1
6186,8929,CDK1
6187,8930,PKCA
6188,8931,PKCA
6189,8932,CAMK2A
6190,8933,CAMK2A
6191,8934,PKACA
6192,8936,Lck
6192,8935,Src
6193,8937,PKCD
6194,8938,CK2A1
6195,8939,CK2A1
6196,8940,CK2A1
6197,8941,CK2A1
6198,8942,CK2A1
6199,8944,LYN
6199,8945,LYN
6199,8943,Syk
6200,8947,LYN
6200,8948,LYN
6200,8946,Syk
6201,8950,LYN
6201,8951,LYN
6201,8949,Syk
6202,8953,LYN
6202,8954,LYN
6202,8952,Syk
6203,8955,CK1A
6204,8956,CK1A
6206,8958,PKACA
6207,8959,PKCE
6208,8960,Akt1
6208,8961,Akt1
6209,8962,CK2A1
6210,8965,Lck
6210,8963,Syk
6210,8964,ZAP70
6211,8968,Lck
6211,8966,Syk
6211,8967,ZAP70
6212,8969,HPK1
6213,8971,Lck
6213,8970,ZAP70
6214,8972,ITK
6215,8973,Chk1
6216,8974,Chk1
6217,8975,ATM
6218,8976,ATM
6219,8977,ATM
6220,8978,ATM
6221,8979,CDK7
6221,8982,CDK8
6221,8981,CDK9
6221,8980,ERK2
6222,8983,BMPR1B
6223,8984,BMPR1B
6224,8985,BMPR1B
6225,8986,GSK3B
6226,8989,CDK8
6226,8988,CDK9
6226,8987,ERK2
6227,8992,CDK8
6227,8991,CDK9
6227,8990,ERK2
6228,8995,CDK8
6228,8994,CDK9
6228,8993,ERK2
6229,8996,ATM
6230,8997,CAMK2A
6231,8998,CAMK2A
6232,8999,CAMK2A
6233,9000,ERK1
6233,9001,ERK2
6234,9002,ERK1
6235,9003,ERK1
6235,9004,ERK2
6236,9005,ERK1
6236,9006,ERK2
6237,9007,ERK1
6237,9008,ERK2
6238,9009,BMPR1B
6238,9010,TGFBR1
6239,9011,BMPR1B
6239,9012,TGFBR1
6240,9013,BMPR1B
6240,9014,TGFBR1
6241,9015,GRK2
6242,9016,PAK2
6243,9018,CDK4
6243,9020,CDK8
6243,9019,CDK9
6243,9017,ERK2
6244,9022,CDK4
6244,9021,ERK2
6245,9027,Akt1
6245,9028,Akt1
6245,9024,CDK4
6245,9026,CDK8
6245,9025,CDK9
6245,9023,ERK2
6246,9030,CDK4
6246,9032,CDK8
6246,9031,CDK9
6246,9029,ERK2
6247,9033,CDK4
6248,9034,LKB1
6249,9035,NLK
6250,9036,NLK
6251,9037,PRKX
6252,9038,P38A
6253,9039,ATM
6254,9040,ATR
6255,9042,ATM
6255,9041,ATR
6256,9043,PKCI
6256,9044,PKCZ
6257,9046,ATM
6257,9045,ATR
6258,9047,ATM
6259,9048,CK2A1
6259,9049,CK2A2
6260,9050,ATM
6261,9051,TBK1
6262,9052,TBK1
6263,9053,ULK1
6264,9054,ULK1
6265,9055,ULK1
6266,9056,ULK1
6267,9057,PKACA
6268,9058,ERK1
6268,9059,ERK2
6269,9061,Abl
6269,9060,Src
6270,9062,Src
6271,9063,Abl
6272,9064,Abl
6273,9065,Abl
6274,9066,Abl
6275,9067,Abl
6276,9068,Abl
6277,9069,Abl
6278,9070,Abl
6279,9071,GSK3B
6280,9072,PAK1
6281,9073,PKCD
6282,9074,CAMK2A
6283,9075,CAMK2A
6284,9076,CK2A1
6285,9077,SIK
6286,9078,IKKA
6287,9079,CK2A1
6287,9080,CK2B
6288,9081,CK1E
6288,9083,ERK2
6288,9082,GSK3B
6289,9084,CK1E
6289,9085,GSK3B
6290,9086,PKACA
6290,9087,PRKD1
6291,9088,GSK3B
6292,9089,GSK3B
6293,9090,GSK3B
6294,9091,GSK3B
6295,9092,GSK3B
6296,9093,ERK2
6297,9094,PAK1
6298,9095,LATS2
6299,9097,ERK2
6299,9096,GSK3B
6300,9098,GSK3B
6301,9099,GSK3B
6302,9100,GSK3B
6303,9101,ERK2
6304,9102,PAK1
6305,9103,PKM
6306,9104,PKCA
6307,9105,PKCA
6308,9106,NEK3
6309,9107,PKACA
6310,9108,LRRK2
6311,9109,CDK2
6312,9110,CAMK2A
6312,9117,CK1A
6312,9111,CK2A1
6312,9116,GRK2
6312,9114,GRK5
6312,9112,GSK3B
6312,9115,PLK1
6312,9113,PLK2
6312,9118,PLK3
6313,9119,Syk
6314,9120,Syk
