1281,ChaK1
1282,ChaK1
1283,ChaK1
1284,ChaK1
1285,ChaK1
1286,ChaK1
1287,ChaK1
1288,ChaK1
1289,ChaK1
1290,ChaK1
1291,ChaK1
1292,ChaK1
1293,ChaK1
1294,ChaK1
1295,ChaK1
1296,ChaK1
1297,ChaK1
1298,ChaK1
1299,ChaK1
1300,ChaK1
1301,ChaK1
1302,ChaK1
1303,ChaK1
1304,ChaK1
1305,ChaK1
1306,ChaK1
1307,ChaK1
1308,ChaK1
1309,ChaK1
1310,ChaK1
1311,ChaK1
1312,ChaK1
1313,ChaK1
1314,ChaK1
1315,ChaK1
1316,ChaK1
1317,ChaK1
1318,ChaK1
1319,ChaK1
1320,ChaK1
1321,ChaK2
1322,PKCD
1322,PKCB iso2
1322,PKCE
1322,PKCA
1322,PKCB
1322,PKCG
1322,PKCZ
1323,PKCD
1323,PKCB iso2
1323,PKCE
