Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Division,Category
18S ribosomal RNA,1.157188975,-0.157651912,3.212646505,0.0019279079999999999,0.007558227,-2.274481888,NA,NA
28S ribosomal RNA,0.078194424,0.027058462000000002,1.340266302,0.18414065,0.252969978,-6.252108597,NA,NA
A1BG,0.629918544,0.122324386,3.4948241139999996,0.0007939189999999999,0.0038814220000000003,-1.444999717,NA,NA
A1BG-AS1,0.30348224,0.151787493,1.659923704,0.101039183,0.155939093,-5.783336942,NA,NA
A1CF,0.285701001,0.125447649,2.119040327,0.037344349,0.071087354,-4.94965807,NA,NA
A2M,-0.014831235,-0.020911213999999997,-0.106992492,0.915076074,0.9321493279999999,-7.140191242999999,Matrisome-associated,ECM Regulators
A2M-AS1,0.270464577,0.102561656,1.2711460890000001,0.20754259100000003,0.27921559100000004,-6.340985092,NA,NA
A2ML1,0.197309338,0.080568911,1.121820466,0.26546075199999997,0.340892474,-6.517543604,Matrisome-associated,ECM Regulators
A2MP1,0.7544308959999999,0.22574056899999997,3.151066296,0.002325272,0.008711831,-2.448505755,NA,NA
A4GALT,0.5455536670000001,0.049829552,2.9455043969999997,0.004274236,0.013703818999999999,-3.01043056,NA,NA
A4GNT,0.273381257,0.040484676000000004,2.397733038,0.018944969,0.04204716,-4.356009662,NA,NA
AA06,0.480210465,0.019116458,2.61844617,0.010651341000000002,0.027099091000000002,-3.841418435,NA,NA
AAAS,0.092077851,0.037221197000000004,0.590941144,0.55630834,0.6249925479999999,-6.970538338,NA,NA
AACS,-0.144337573,0.054374367,-0.590529695,0.556582645,0.625205892,-6.970781962999999,NA,NA
AACSP1,0.38831312799999995,0.11067829300000001,1.708055858,0.09169627300000001,0.144314957,-5.704665485,NA,NA
AADAC,-3.45986606,0.372314385,-9.426880894,1.99e-14,1.83e-12,22.419919699999998,NA,NA
AADACL2,-4.089478853,0.32689233,-21.64679539,2.75e-34,8.74e-31,67.37112456,NA,NA
AADACP1,0.07530844,0.18458918600000002,0.318558473,0.750932687,0.7951620309999999,-7.094895888,NA,NA
AADAT,0.072157931,0.052962895999999995,0.40606851899999996,0.685830125,0.740660537,-7.063025354,NA,NA
AAED1,-0.035951418,0.076467295,-0.14836833800000002,0.882443938,0.905843154,-7.1348727929999995,NA,NA
AAGAB,0.554852208,0.225149452,2.877287424,0.005200628,0.015839072,-3.190278891,NA,NA
AAK1,0.377565561,0.041928613999999996,1.2041343690000001,0.232263983,0.305881465,-6.422841727000001,NA,NA
AAMDC,0.126995517,0.035340269,1.307960264,0.19481814,0.264871138,-6.294208289,NA,NA
AAMP,-0.17468747199999998,-0.045770835999999995,-0.783792959,0.43559071200000005,0.51250986,-6.837899925,NA,NA
AANAT,0.060793174000000005,-0.005764191,0.502378754,0.616849594,0.680586635,-7.019095727000001,NA,NA
AAR2,-0.143896246,-0.09128438,-0.695911938,0.488600718,0.562533222,-6.902899741000001,NA,NA
AARS,-0.281667629,-0.025541842999999998,-1.2112006309999999,0.229560765,0.30286826899999997,-6.414411017999999,NA,NA
AARS2,-0.35598654799999996,0.035686759,-1.72475831,0.08862444400000001,0.140435269,-5.676878805,NA,NA
AASDH,-0.973740009,0.140975671,-4.259713628,5.7799999999999995e-05,0.0005094440000000001,1.0431833190000002,NA,NA
AASDHPPT,0.20254722,-0.010866425,1.918272512,0.058821998,0.101443773,-5.336873765,NA,NA
AASS,-0.823916193,0.057292074000000005,-3.6075187339999997,0.000550076,0.002946066,-1.099588877,NA,NA
AATBC,0.871010452,0.22025135399999998,2.5157101159999997,0.0139834,0.033346762,-4.085713811000001,NA,NA
AATF,-0.659324143,-0.021890927999999997,-2.907828041,0.004765102,0.014826452,-3.1101772289999996,NA,NA
AATK,0.510151555,0.024635322999999997,2.483668231,0.015199957,0.035677431,-4.160217008,NA,NA
ABAT,-1.476465938,0.10602997800000001,-2.844167524,0.005714178,0.016986589,-3.276377207,NA,NA
ABCA1,0.194763197,0.056677451,1.878127993,0.06418859,0.10863173300000001,-5.410120749,NA,NA
ABCA11P,-0.386876426,-0.00511977,-1.847278861,0.06858755700000001,0.11443791099999999,-5.465448191,NA,NA
ABCA12,0.445197369,0.014292413,4.423124911,3.19e-05,0.00031638900000000004,1.615026535,NA,NA
ABCA13,-0.299039982,0.150538964,-1.24508482,0.216915253,0.289163948,-6.3733253020000005,NA,NA
ABCA17P,0.24610280699999998,0.128877064,0.7812283609999999,0.437088204,0.514026831,-6.839904502,NA,NA
ABCA2,0.67709362,0.104315361,3.6364119230000003,0.0005001280000000001,0.002736948,-1.009779975,NA,NA
ABCA3,-0.47098160299999997,0.037244314,-1.695158907,0.094127456,0.147323347,-5.725949915,NA,NA
ABCA4,0.45994762200000006,0.002588648,3.6666525930000002,0.000452484,0.002530829,-0.9152445859999999,NA,NA
ABCA5,-2.301449066,0.261307136,-8.3716532,2.1e-12,1.42e-10,17.8144362,NA,NA
ABCA6,-0.604772807,0.11214186300000001,-3.06508519,0.00300912,0.010555318000000001,-2.6871409410000004,NA,NA
ABCA7,0.657370448,0.135296307,2.18786254,0.031744628,0.062579611,-4.809035655,NA,NA
ABCA8,-3.786955585,0.739625365,-5.579521275,3.53e-07,7.12e-06,5.981229357999999,NA,NA
ABCA9,-0.25567161899999996,0.261496048,-0.907373718,0.36706925799999995,0.444455427,-6.733664462,NA,NA
ABCB1,-1.620630885,0.129393961,-7.284764035,2.51e-10,1.1100000000000002e-08,13.09266525,NA,NA
ABCB10,-0.413869124,-0.038811381,-1.001976866,0.31952541100000004,0.39599409700000004,-6.643804895,NA,NA
ABCB11,0.24209309199999998,0.04693849,2.116828506,0.037537719,0.071390418,-4.954111352,NA,NA
ABCB4,0.8008894790000001,0.530222107,2.879898991,0.0051619990000000004,0.015764813,-3.183455804,NA,NA
ABCB4///ABCB1,-1.32032211,0.18069044899999998,-5.100182532,2.41e-06,3.75e-05,4.110486728,NA,NA
ABCB5,0.724497864,0.37535634799999995,2.873557195,0.005256266,0.015967121,-3.200016022,NA,NA
ABCB6,0.10111455300000001,0.048138411,0.680033219,0.49854389,0.572159063,-6.913831522000001,NA,NA
ABCB7,-1.3588284469999998,0.092549555,-6.282391552999999,1.89e-08,5.41e-07,8.843425517,NA,NA
ABCB8,0.288195711,0.09007502699999999,2.206512018,0.030359712,0.060529794000000005,-4.770247189,NA,NA
ABCB8///ASIC3,-0.12423515,0.027695854,-0.9657800129999999,0.337208864,0.414053057,-6.679213216,NA,NA
ABCB9,0.137420021,0.050103725999999994,0.61772833,0.5385958670000001,0.6092206029999999,-6.954315583,NA,NA
ABCC1,-0.090881709,0.021360751,-0.578704304,0.564495037,0.632453845,-6.977712095,NA,NA
ABCC10,0.13404955300000002,0.014199245,0.652985757,0.515730431,0.5881168999999999,-6.931878403,NA,NA
ABCC11,0.546143324,0.077851792,3.73376807,0.000361704,0.002118269,-0.703491891,NA,NA
ABCC12,0.537360852,0.02426191,4.967670429,4.05e-06,5.8200000000000005e-05,3.6074277919999997,NA,NA
ABCC13,1.7528686880000002,0.562279356,5.182150536,1.74e-06,2.8499999999999998e-05,4.424892988,NA,NA
ABCC2,0.616927611,0.06277936099999999,4.382392043,3.7e-05,0.000356456,1.471281709,NA,NA
ABCC3,0.804113175,0.282844005,2.194340624,0.031257425,0.061889325,-4.795594941,NA,NA
ABCC4,-1.412646315,0.637909677,-3.16925495,0.002200584,0.008368846,-2.39737315,NA,NA
ABCC5,0.212903432,0.021259258,1.273954789,0.206550631,0.278032564,-6.33746136,NA,NA
ABCC6P1,0.292928354,0.097786085,2.037805261,0.045039867000000004,0.082197018,-5.110494985,NA,NA
ABCC8,0.327148533,0.03517134,1.7559070490000002,0.083121769,0.133332045,-5.624391823,NA,NA
ABCC9,0.038454454,0.305032082,0.138281773,0.8903824379999999,0.91196862,-7.136328109,NA,NA
ABCD1,0.369196865,-0.015084365,2.461384523,0.016101195,0.037245956000000004,-4.211552347,NA,NA
ABCD2,0.255254488,0.045872852,2.33198441,0.022344608999999998,0.047757899000000006,-4.501806973,NA,NA
ABCD3,0.798908932,0.119814768,3.781864438,0.000307631,0.0018697660000000001,-0.5501204239999999,NA,NA
ABCD4,-0.077069865,0.003396691,-0.558223138,0.578328259,0.6451652379999999,-6.989386047000001,NA,NA
ABCE1,0.266475103,-0.012155073,0.9356230529999999,0.352422451,0.429765079,-6.707742372,NA,NA
ABCF1,-0.005298616,-0.27880747300000003,-0.016749536000000002,0.986680199,0.989306954,-7.14581306,NA,NA
ABCF2,0.919573042,0.35819230799999996,3.152707659,0.002313755,0.00868015,-2.443900765,NA,NA
ABCF3,0.20090366399999998,0.040875,1.095980059,0.276538626,0.352571278,-6.5459363260000005,NA,NA
ABCG1,0.030782697,0.160213665,0.086069795,0.9316366490000001,0.945762931,-7.142224727,NA,NA
ABCG2,0.082169757,0.3403268,0.20100304800000002,0.841231649,0.871265834,-7.125618133,NA,NA
ABCG4,0.304709089,0.049296739000000006,1.75358346,0.08352226900000001,0.13383921199999999,-5.628337083,NA,NA
ABCG5,0.31355873,0.003844395,2.312258595,0.023465048999999998,0.04951058,-4.544864981,NA,NA
ABCG8,0.20553400000000002,0.046919909,1.4124596530000002,0.161885116,0.22770282,-6.154496309,NA,NA
ABHD1,0.405290339,0.0030685720000000003,2.806384093,0.006356751,0.018378007,-3.3736153160000004,NA,NA
ABHD10,-0.738385099,-0.033891892,-1.9162341930000002,0.05908503,0.101801074,-5.340626754,NA,NA
ABHD11,0.449454818,0.088336666,3.057253339,0.0030799259999999998,0.010710335,-2.708622982,NA,NA
ABHD12,0.282562839,0.025297442000000003,1.57165619,0.12017281699999999,0.17899056,-5.922161692,NA,NA
ABHD13,-0.361747045,0.048451092,-1.310973094,0.19380319399999998,0.263668694,-6.290323594,NA,NA
ABHD14A-ACY1///ACY1,0.533542755,-0.032654899,2.361523355,0.020755431,0.045110175,-4.43673704,NA,NA
ABHD14A///ACY1,0.57393968,0.041046674,2.3887295490000002,0.019381476,0.04281071400000001,-4.376181132,NA,NA
ABHD14B,0.177179592,0.083621265,0.855603518,0.394898993,0.472564517,-6.779149689,NA,NA
ABHD15,-0.35355422200000003,0.060278434000000006,-2.017097825,0.047207072,0.085214325,-5.150593675,NA,NA
ABHD16A,0.620545907,0.18245603300000002,3.711795518,0.00038931800000000004,0.002242112,-0.773109235,NA,NA
ABHD16B,0.273274294,0.10207140099999999,2.0156097319999997,0.047366201,0.085425238,-5.153461118,NA,NA
ABHD17A,0.711747283,0.11366988900000001,2.7833234630000003,0.006780859,0.019277818000000002,-3.4324446969999998,NA,NA
ABHD17B,0.278793222,0.033999636,2.260071007,0.026672517000000003,0.054731737999999995,-4.6572463619999995,NA,NA
ABHD17C,0.100291585,-0.005947427,0.332813242,0.740189,0.786697856,-7.090227565,NA,NA
ABHD18,-0.25202409,0.29249078300000003,-0.749961022,0.455587069,0.531897245,-6.863823926,NA,NA
ABHD2,-0.248557427,0.171965139,-1.17323259,0.24435617399999998,0.318596405,-6.459152157999999,NA,NA
ABHD3,-0.792827883,-0.050591835,-2.781698047,0.00681171,0.019343514,-3.436576353,NA,NA
ABHD4,0.047257689000000005,-0.004562284000000001,0.319159228,0.750478891,0.7949845759999999,-7.094703257999999,NA,NA
ABHD5,0.460432399,0.177585568,2.642963808,0.009970966999999999,0.025805365,-3.781910725,NA,NA
ABHD6,-0.246404614,0.096352941,-1.220454502,0.226055292,0.29924773600000004,-6.403298537,NA,NA
ABHD8,0.068893916,0.040549672,0.392637059,0.695683547,0.748935812,-7.068415197,NA,NA
ABI1,0.119619975,0.079593708,1.513842294,0.13420199900000002,0.195717222,-6.009237089,NA,NA
ABI2,-1.548705381,0.14380017,-7.366746319,1.7500000000000002e-10,8e-09,13.44602307,NA,NA
ABI3,0.23638026199999998,0.00913943,1.7760953030000002,0.079708425,0.12910374300000002,-5.589911347999999,NA,NA
ABI3BP,-2.195790323,0.31798204,-10.59501994,1.21e-16,1.68e-14,27.46384156,Core matrisome,ECM Glycoproteins
ABL1,-0.293158883,0.058080907,-0.8166237759999999,0.416688702,0.49393148600000003,-6.81166757,NA,NA
ABL2,-0.747374856,-0.000641265,-3.4850123539999998,0.0008194189999999999,0.003961774,-1.474700278,NA,NA
ABLIM1,-2.272047443,0.089163668,-4.05760666,0.000118861,0.000901746,0.35438200299999995,NA,NA
ABLIM2,0.505258381,0.15083241,2.873330384,0.005259666999999999,0.015975027,-3.200607747,NA,NA
ABLIM3,-0.622439528,0.019274592,-3.150497693,0.002329274,0.008722414,-2.4501005940000002,NA,NA
ABO,-0.835124188,0.139662814,-3.50897423,0.0007584639999999999,0.00375113,-1.402060734,NA,NA
ABR,-0.145548713,0.10766815699999999,-0.573027903,0.56831264,0.636002981,-6.9809893270000005,NA,NA
ABRA,0.346906101,0.07093985400000001,2.4866016969999998,0.015084753000000001,0.035476197,-4.1534298519999995,NA,NA
ABRACL,-1.9615698680000002,-0.141025104,-3.585971638,0.000590371,0.003100597,-1.166234355,NA,NA
ABT1,-0.477265919,-0.044372335,-2.687711239,0.008830132,0.023524081000000002,-3.672116952,NA,NA
ABTB1,0.410280542,0.107412262,2.450244626,0.016569452,0.038071533,-4.23706777,NA,NA
ABTB2,0.736815027,0.14001649900000002,4.3603694189999995,4.01e-05,0.000379463,1.3938938019999998,NA,NA
ACAA1,-0.08563203,-0.023625361,-0.360951887,0.719133998,0.768891718,-7.080414492,NA,NA
ACAA2,0.617315281,0.17808020100000002,4.146884953,8.669999999999999e-05,0.000702644,0.65605865,NA,NA
ACACA,-0.013944288,0.0075976659999999994,-0.073203405,0.941836036,0.95372487,-7.1432564020000004,NA,NA
ACACB,-0.632470861,0.16103584699999998,-1.311332003,0.193682551,0.26353683,-6.289860255,NA,NA
ACAD10,0.080084264,0.033103716,0.6308208829999999,0.530044811,0.601262226,-6.946127525,NA,NA
ACAD8,-1.7922884940000001,0.10581495,-6.629881432,4.29e-09,1.45e-07,10.29875314,NA,NA
ACAD9,-0.12022921199999999,-0.029218327000000002,-0.9413837829999999,0.349482542,0.42676548700000005,-6.702360884,NA,NA
ACADL,-0.424517185,0.26760637600000003,-1.7355280969999998,0.08668894099999999,0.13800795,-5.658829345,NA,NA
ACADM,-1.47750107,-0.22496157,-2.858909011,0.005480095999999999,0.016484798999999998,-3.2381543930000003,NA,NA
ACADS,0.431140459,0.061203691,2.8085187780000003,0.006318749,0.018311318,-3.368149644,NA,NA
ACADSB,-0.45378018299999995,0.071310494,-1.4404861480000002,0.153825457,0.218566116,-6.115292565,NA,NA
ACADVL,0.132617517,-0.053144437,0.44651065700000003,0.6564945520000001,0.7149911990000001,-7.0457070360000005,NA,NA
ACAN,0.923238827,0.14971453199999998,5.164104128,1.87e-06,3.0299999999999998e-05,4.355465787,Core matrisome,Proteoglycans
ACAP1,0.047929872000000005,0.099719526,0.227365685,0.820748205,0.85499254,-7.119935855,NA,NA
ACAP2,0.329447064,0.174048865,1.084504395,0.281559948,0.35760668,-6.558339942000001,NA,NA
ACAP3,-0.336929826,0.103164584,-1.6568828580000001,0.10165452300000001,0.156783127,-5.7882370210000005,NA,NA
ACAT1,0.061509505,0.072949523,0.386594107,0.700133975,0.752997292,-7.070781257,NA,NA
ACAT2,-0.7998962609999999,0.032695497000000004,-3.071998844,0.002947876,0.010395928,-2.6681418580000003,NA,NA
ACBD3,0.933222329,0.19743678899999997,3.2549308889999997,0.001692897,0.00686207,-2.1535066069999997,NA,NA
ACBD4,-0.190187496,-0.01034058,-1.194690086,0.23591278699999998,0.309732233,-6.43403549,NA,NA
ACBD5,0.201792709,0.049744539000000004,1.0706644440000002,0.287699265,0.363753363,-6.573130625,NA,NA
ACBD6,0.18379593,0.022422077999999998,0.661411944,0.51034283,0.5830802629999999,-6.9263338260000005,NA,NA
ACCS,-0.504414712,0.081027672,-1.833564439,0.070622832,0.117182643,-5.489775975,NA,NA
ACD,0.426064299,0.10368051699999999,1.949214258,0.054949392,0.09609001699999999,-5.279459368,NA,NA
ACE,1.120129069,0.160078818,5.342671702,9.19e-07,1.62e-05,5.047396001,NA,NA
ACE2,0.38920209,0.11212407,1.887179792,0.062943817,0.10695683800000001,-5.393728038,NA,NA
ACER1,0.56071974,0.094502379,3.694878596,0.000411936,0.002350701,-0.8265147279999999,NA,NA
ACER2,-0.000852019,0.044354289000000005,-0.0033329090000000002,0.997349437,0.998028825,-7.145948716,NA,NA
ACER3,-0.049686824000000004,0.056296234,-0.159331083,0.8738295140000001,0.899118616,-7.13317498,NA,NA
ACHE,0.591145539,0.169171501,3.264326969,0.001644458,0.006711021,-2.1264622980000003,NA,NA
ACIN1,-0.986099857,-0.031480569,-4.402509042,3.4399999999999996e-05,0.000336953,1.5421755769999999,NA,NA
ACKR1,0.695576455,0.22567332699999998,2.154444528,0.0343648,0.066500063,-4.877814178,NA,NA
ACKR2,0.46150098700000003,0.018793442,2.243331694,0.027780133,0.056513874000000006,-4.692818604,NA,NA
ACKR3,-0.198725703,0.131583211,-0.649353561,0.518062063,0.590260837,-6.93424677,NA,NA
ACKR4,0.361188182,0.34068455200000003,1.082784851,0.28231775800000003,0.35829027,-6.560187631,NA,NA
ACLY,-0.202221967,0.075711683,-0.764177977,0.447120636,0.523854335,-6.8530672489999995,NA,NA
ACMSD,0.20780526600000002,-0.009762627,2.170583686,0.033076742,0.064598198,-4.844714418,NA,NA
ACO1,-0.013818345,0.081817555,-0.066352372,0.947271037,0.9581826109999999,-7.143737746,NA,NA
ACO2,0.319344845,-0.08414222,1.974075904,0.051996849000000005,0.091955589,-5.2327252369999995,NA,NA
ACOD1,0.41779677600000004,-0.025097026,2.91587745,0.004656055,0.014588578999999999,-3.08895273,NA,NA
ACOT1///ACOT2,0.07199925900000001,0.211234581,0.205944488,0.837383402,0.868372997,-7.12460624,NA,NA
ACOT11,0.452422682,0.100031135,2.099135644,0.039116038,0.073622016,-4.989585348,NA,NA
ACOT12,0.17275690300000002,0.023446632999999998,1.6359392130000001,0.105975714,0.161811821,-5.821758865,NA,NA
ACOT13,-0.107251775,-0.056717205,-0.48515849200000005,0.628955578,0.6909587140000001,-7.027630208,NA,NA
ACOT4,0.177312957,-0.036460142,0.921915567,0.35948184200000005,0.437006729,-6.720417649,NA,NA
ACOT6,0.27474308199999997,0.003644587,2.8502171689999996,0.005617024,0.016769567,-3.26071051,NA,NA
ACOT7,0.72587199,0.223485701,2.1669895930000003,0.03335988,0.064979468,-4.852104421,NA,NA
ACOT8,0.891990669,0.07493478099999999,3.451518948,0.000912425,0.0042891890000000005,-1.575630029,NA,NA
ACOT9,-1.259018127,0.108815176,-3.567497163,0.000627135,0.003255976,-1.2231505679999999,NA,NA
ACOX1,-0.734832507,0.086810148,-2.5448716119999997,0.012953148999999999,0.031429562,-4.017206633,NA,NA
ACOX2,-1.247933392,0.156232951,-5.819694367,1.31e-07,3.02e-06,6.945119678999999,NA,NA
ACOX3,0.104147861,0.017179973,0.633986539,0.527987855,0.599328903,-6.944122217,NA,NA
ACOXL,0.237772423,0.09906386199999999,2.170222383,0.03310511,0.0646252,-4.8454578,NA,NA
ACP1,0.155047445,0.011332791000000002,1.190869606,0.23740052,0.311317613,-6.438539572000001,NA,NA
ACP2,-0.260868009,-0.078275352,-1.039704705,0.301764275,0.37796651600000003,-6.605549422999999,NA,NA
ACP5,0.22473641,0.07153975,0.764181228,0.44711871,0.523854335,-6.853064766,NA,NA
ACP6,-0.746858543,0.092401155,-3.549683369,0.000664634,0.003399825,-1.277833054,NA,NA
ACPP,-2.954324007,0.269846145,-10.059237199999998,1.24e-15,1.42e-13,25.16151428,NA,NA
ACPT,0.471476446,0.055809932,2.4827192069999997,0.015237396,0.03572380000000001,-4.1624113089999994,NA,NA
ACR,0.5055079889999999,0.003149505,3.297334942,0.00148441,0.0062118780000000005,-2.030992735,NA,NA
ACRBP,0.32036047100000004,0.128342585,1.835683564,0.070305084,0.116768762,-5.486027725,NA,NA
ACRC,-0.313044082,0.271585481,-0.658202509,0.512391359,0.5849489999999999,-6.928453977,NA,NA
ACRV1,0.287775337,-0.030187548999999998,2.045386578,0.044268095,0.08110829,-5.095722442,NA,NA
ACSBG1,0.298075776,0.015338343,2.773179616,0.006975500999999999,0.019680371999999998,-3.458197259,NA,NA
ACSBG2,0.288837448,-0.07357608,1.618697703,0.109643514,0.166385885,-5.849056915,NA,NA
ACSF2,-0.560553944,-0.01095268,-1.925527265,0.05789385,0.100175927,-5.3234868230000005,NA,NA
ACSF3,0.081188643,0.038912765,0.548278564,0.585103074,0.651120563,-6.994903855,NA,NA
ACSL1,-1.911307611,0.20737975399999997,-6.3773391770000005,1.26e-08,3.83e-07,9.238813496,NA,NA
ACSL3,-0.43300474299999997,0.115304907,-0.945714244,0.347283036,0.42468638700000005,-6.698294262,NA,NA
ACSL4,0.286197631,0.130734827,1.62017214,0.109325906,0.166005942,-5.846733024,NA,NA
ACSL5,-0.8923897540000001,0.031128443999999998,-2.9216413969999997,0.00457939,0.014427708000000001,-3.07372572,NA,NA
ACSL6,0.073127666,0.05620896400000001,0.639303441,0.524542437,0.5961487679999999,-6.940731839,NA,NA
ACSM1,0.259461898,0.07780334,1.8595164240000002,0.066813178,0.11220190699999999,-5.443600366,NA,NA
ACSM2A,1.6840781830000002,0.667815458,4.285954686,5.2600000000000005e-05,0.000472001,1.134134971,NA,NA
ACSM2B,0.302106972,0.087611544,2.103908026,0.038684749,0.07304115900000001,-4.980042851,NA,NA
ACSM2B///ACSM2A,0.301506243,0.072936773,2.135469357,0.035934907,0.068938061,-4.916450698,NA,NA
ACSM3,-0.664274975,0.231713294,-2.306994251,0.023772351,0.049985373,-4.556302466,NA,NA
ACSM5,1.094298325,0.19382643300000002,5.561562765,3.79e-07,7.58e-06,5.909818882000001,NA,NA
ACSS1,0.410277799,0.197105012,2.274594123,0.025743245,0.053206585,-4.626196606000001,NA,NA
ACSS2,-0.378537004,-0.031491392,-1.875452719,0.064560429,0.109161261,-5.414951897000001,NA,NA
ACSS3,-1.218409285,0.112446276,-2.174228439,0.032791758,0.064172069,-4.837209209,NA,NA
ACTA1,0.22704101899999998,0.157636226,1.580626125,0.118105032,0.176537867,-5.908377606,NA,NA
ACTA2,-0.668921065,0.031381446,-3.890470329,0.000212487,0.0014153710000000001,-0.19891027,NA,NA
ACTA2-AS1,1.249068693,0.22540900600000002,7.25681038,2.84e-10,1.25e-08,12.9723326,NA,NA
ACTB,0.301763563,0.015777005,2.720497421,0.008071166,0.021952187999999997,-3.590706175,NA,NA
ACTBP9,0.20670183600000003,-0.032889837000000005,1.129603932,0.26218587,0.337388941,-6.508865907000001,NA,NA
ACTC1,0.710618725,0.092598221,3.25955832,0.001668877,0.006789104000000001,-2.140195025,NA,NA
ACTG1///ACTB,-0.395929242,-0.161200636,-1.36567062,0.176059291,0.243994855,-6.218315104,NA,NA
ACTG1P17,0.29213569300000003,0.051451400999999994,2.6988114839999997,0.008566182,0.022989026,-3.6446452089999997,NA,NA
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,-1.89618206,0.434078776,-2.211983771,0.029963551,0.05991362,-4.75881173,NA,NA
ACTG1P4///RNPC3///AMY2B,-1.131090558,0.009941008000000001,-4.192881703,7.36e-05,0.00061721,0.8130975659999999,NA,NA
ACTG2,3.2515857539999997,0.87574227,4.729449108,1.01e-05,0.00012332,2.7202950410000004,NA,NA
ACTL10,0.484291143,0.017561074,2.641615871,0.010007323,0.025875345,-3.785194339,NA,NA
ACTL6A,-0.811999943,-0.22456445,-1.938780729,0.056230286,0.097938014,-5.298912424,NA,NA
ACTL6B,0.503008412,0.080274845,3.557975326,0.000646922,0.003334471,-1.252403758,NA,NA
ACTL7A,0.70936505,0.064682348,4.472823732,2.65e-05,0.000272609,1.79146854,NA,NA
ACTL7B,0.117656405,-0.0013773910000000002,0.9600656479999999,0.340058105,0.417159719,-6.6846869710000005,NA,NA
ACTL8,0.622625619,0.130396825,2.5896031280000003,0.011505467,0.028681063,-3.9108318489999996,NA,NA
ACTL9,0.44562857,0.101074306,2.327343804,0.022603843999999998,0.048171097,-4.511965123,NA,NA
ACTN1,1.5389209330000002,0.30923073100000004,4.437655211,3.02e-05,0.000302601,1.666492996,NA,NA
ACTN2,0.144994656,0.07948889,1.128072983,0.262827756,0.338097463,-6.510577327999999,NA,NA
ACTN3,0.399121393,0.030016026,2.588435167,0.011541325,0.028744652000000002,-3.913629106,NA,NA
ACTN4,0.069857924,-0.0018916360000000001,0.31050837800000003,0.757021955,0.800172413,-7.097442195,NA,NA
ACTR10,-0.816571961,0.100714933,-1.668634441,0.09929322900000001,0.15377717,-5.769254062000001,NA,NA
ACTR1A,0.359562923,0.048633938,1.7189202680000002,0.08968839099999999,0.141858192,-5.686619572000001,NA,NA
ACTR1B,0.130685563,-0.041140289,0.669137079,0.50542997,0.57859811,-6.9211888120000005,NA,NA
ACTR2,-0.173231682,0.055182576,-0.581010853,0.562947395,0.631079309,-6.976371275,NA,NA
ACTR3,0.07260884299999999,0.013317941000000002,0.448424286,0.655119301,0.713738282,-7.044847067,NA,NA
ACTR3B,0.158297248,0.053058096,0.934458894,0.353018496,0.43032662299999996,-6.708825971,NA,NA
ACTR3BP2,0.538941996,0.144795399,2.7179114010000003,0.008128793,0.022071102999999998,-3.597156983,NA,NA
ACTR3BP2///ACTR3BP5,0.49060039,0.08529108099999999,2.754239001,0.007352691999999999,0.020447175,-3.50607706,NA,NA
ACTR3C,-0.196168977,-0.015165666999999999,-0.934520625,0.352986874,0.43032662299999996,-6.708768545,NA,NA
ACTR5,0.019093189,0.02340046,0.131893391,0.895416186,0.916112301,-7.137196892,NA,NA
ACTR6,-0.18074422399999998,0.041819498,-1.25639868,0.21280886899999998,0.284834711,-6.359364516,NA,NA
ACTR8,0.443069749,0.06540986900000001,2.520169354,0.013821226,0.033070041,-4.0752812039999995,NA,NA
ACTRT2,0.771955194,0.020946762,4.388870046,3.6200000000000006e-05,0.000349455,1.4940896719999999,NA,NA
ACTRT3,0.472379506,0.030078857999999997,2.451997554,0.01649497,0.03793959,-4.233059312,NA,NA
ACVR1,-0.6501348570000001,-0.0009015189999999999,-1.3989237490000002,0.16589230300000002,0.232325738,-6.173168797000001,NA,NA
ACVR1B,0.437625671,0.068920831,2.895643186,0.004934665,0.015229609,-3.1422167460000003,NA,NA
ACVR1C,0.210311337,0.220363638,1.212571458,0.22903900600000002,0.302351081,-6.412769998,NA,NA
ACVR2A,-0.431049585,0.364199476,-1.045320082,0.29917913399999996,0.375490514,-6.599737995,NA,NA
ACVR2B,-0.521156473,0.078128469,-1.717134215,0.090015975,0.142262685,-5.689593499,NA,NA
ACVR2B-AS1,0.100617654,-0.018205185,0.5435067020000001,0.58836724,0.654130607,-6.9975166170000005,NA,NA
ACVRL1,1.944350798,0.21421447,6.78131987,2.2399999999999997e-09,8.09e-08,10.93955754,NA,NA
ACY1,0.5366594889999999,0.178966423,3.4024314660000003,0.001066914,0.004823582,-1.722266245,NA,NA
ACY3,0.6038587360000001,0.019476055,4.19345945,7.340000000000001e-05,0.000616168,0.815076947,NA,NA
ACYP1,-0.9493414290000001,-0.000810385,-2.212633898,0.029916783,0.059840940999999995,-4.757451371,NA,NA
ADA,0.376853218,0.144807254,1.9738702119999998,0.05202071,0.091977449,-5.233114085,NA,NA
ADAD1,0.527272238,0.10726617599999999,3.336993503,0.00131147,0.005646616,-1.915338375,NA,NA
ADAD2,0.439186387,0.079729123,2.6048640240000003,0.011046118,0.02781684,-3.874185129,NA,NA
ADAL,-0.367881977,0.07247287599999999,-1.600537286,0.113616737,0.170990688,-5.877517898,NA,NA
ADAM10,-0.06501948099999999,0.114374091,-0.317251922,0.751919927,0.7959040009999999,-7.095313579,Matrisome-associated,ECM Regulators
