Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
MUC12,-0.42966231899999996,-0.005247314,-3.61778166,0.000531815,0.0016774239999999998,-1.088106814
MUC17,-0.65441082,0.003015797,-4.621616896,1.52e-05,7.8e-05,2.3072104380000003
MUC19,-0.7325218920000001,-0.045842953,-5.331104502,9.63e-07,7.13e-06,4.983924668999999
MUC2,-0.7839901020000001,0.017720415,-4.4296664980000005,3.11e-05,0.000144146,1.6186930880000001
MUC20,-1.3959346680000002,0.34861273600000003,-3.292350047,0.0015076039999999998,0.004161842,-2.066116559
MUC4,-1.984027889,0.5525468179999999,-3.2411001460000004,0.0017666370000000002,0.004766364,-2.213912264
MUC5AC,-0.775406066,0.184620765,-2.9548614580000003,0.0041597990000000005,0.010004901,-3.006440308
MUC5B,-1.006553148,0.149048184,-3.856765241,0.000238497,0.000839746,-0.328744438
MUC8,-0.654561567,0.066944951,-2.8972917610000004,0.0049114020000000005,0.011567173,-3.158873472
MUCL1,-0.879960485,0.030651011000000002,-4.7434856860000005,9.6e-06,5.2300000000000004e-05,2.7528152410000004
NCAN,-0.41145275,0.055630032999999995,-2.739973457,0.007649001,0.016969694,-3.563064963
NDNF,3.020977802,0.7400319470000001,5.921615786,8.61e-08,8.809999999999999e-07,7.341425562
NELL2,4.83626135,0.44712905700000005,16.5558765,5.8700000000000005e-27,5.01e-24,50.91842676
NGF,0.906102838,0.138443097,4.820758982,7.14e-06,4.05e-05,3.038607419
NID2,3.3040795160000003,-0.295763801,5.185107213,1.72e-06,1.17e-05,4.4177521319999995
NODAL,-0.8136456559999999,0.013820391000000001,-5.939304551,8e-08,8.27e-07,7.413529217000001
NOV,-1.343436424,0.056948052,-2.5998590719999997,0.011194902,0.023542016000000002,-3.9074266310000003
NPNT,2.724873252,0.245983827,4.227611858,6.49e-05,0.000273273,0.9126604559999999
