"CNumber","Kinase","Inhibition","Standard Deviation","Screen Conc"
"149","LKB1","39","7","0.10"
"149","AMPK","74","0","0.10"
"149","MARK1","96","11","0.10"
"149","MARK2","75","5","0.10"
"149","MARK3","87","3","0.10"
"149","MARK4","111","10","0.10"
"149","BRSK1","46","6","0.10"
"149","BRSK2","41","4","0.10"
"149","MELK","59","3","0.10"
"149","NUAK1","70","2","0.10"
"149","CK1 delta ","51","2","0.10"
"149","CK2","81","13","0.10"
"149","DYRK1A","94","1","0.10"
"149","DYRK2","35","3","0.10"
"149","DYRK3","22","1","0.10"
"149","NEK2a","88","12","0.10"
"149","NEK6","90","3","0.10"
"149","IKK beta ","87","2","0.10"
"149","IKK epsilon ","86","1","0.10"
"149","TBK1","91","6","0.10"
"149","PIM1","53","4","0.10"
"149","PIM2","69","7","0.10"
"149","PIM3","55","0","0.10"
"149","SRPK1","92","3","0.10"
"149","EF2K","104","1","0.10"
"149","HIPK1","61","4","0.10"
"149","HIPK2","26","2","0.10"
"149","HIPK3","61","11","0.10"
"149","CLK2","35","13","0.10"
"149","PAK2","102","11","0.10"
"149","PAK4","63","2","0.10"
"149","PAK5","84","4","0.10"
"149","PAK6","92","15","0.10"
"149","MST2","66","6","0.10"
"149","MST4","63","8","0.10"
"149","GCK","12","0","0.10"
"149","MINK1","44","2","0.10"
"149","MEKK1","29","2","0.10"
"149","MLK1","48","0","0.10"
"149","MLK3","70","4","0.10"
"149","TAO1","89","8","0.10"
"149","ASK1","106","15","0.10"
"149","TAK1","89","3","0.10"
"149","IRAK4","65","0","0.10"
"149","RIPK2","46","12","0.10"
"149","TTK","72","2","0.10"
"149","Src","32","2","0.10"
"149","Lck","36","2","0.10"
"149","CSK","93","3","0.10"
"149","YES1","54","1","0.10"
"149","BTK","68","6","0.10"
"149","JAK2","13","1","0.10"
"149","SYK","88","10","0.10"
"149","EPH-A2","48","7","0.10"
"149","EPH-A4","95","2","0.10"
"149","EPH-B1","93","1","0.10"
"149","EPH-B2","90","14","0.10"
"149","EPH-B3","72","8","0.10"
"149","EPH-B4","84","4","0.10"
"149","FGF-R1","30","7","0.10"
"149","HER4","85","2","0.10"
"149","IGF-1R","83","15","0.10"
"149","IR","104","5","0.10"
"149","IRR","56","10","0.10"
"149","TrkA","33","1","0.10"
"149","VEGFR1","51","5","0.10"
"149","MKK1","35","2","1.00"
"149","MKK2","67","14","1.00"
"149","MKK6","80","5","1.00"
"149","ERK1","87","4","1.00"
"149","ERK2","74","3","1.00"
"149","JNK1","85","12","1.00"
"149","JNK2","88","3","1.00"
"149","JNK3","89","6","1.00"
"149","p38 alpha MAPK","84","3","1.00"
"149","p38 beta MAPK","60","6","1.00"
"149","p38 gamma MAPK","41","8","1.00"
"149","p38 delta MAPK","97","0","1.00"
"149","ERK8","39","4","1.00"
"149","RSK1","32","0","1.00"
"149","RSK2","41","0","1.00"
"149","PDK1","49","6","1.00"
"149","PKB alpha ","60","0","1.00"
"149","PKB beta ","79","1","1.00"
"149","SGK1","86","1","1.00"
"149","S6K1","30","3","1.00"
"149","PKA","58","5","1.00"
"149","ROCK 2","66","3","1.00"
"149","PRK2","39","9","1.00"
"149","PKC alpha ","16","0","1.00"
"149","PKC zeta ","48","1","1.00"
"149","PKD1","75","12","1.00"
"149","MSK1","58","6","1.00"
"149","MNK1","39","12","1.00"
"149","MNK2","44","0","1.00"
"149","MAPKAP-K2 ","90","8","1.00"
"149","MAPKAP-K3","83","2","1.00"
"149","PRAK","98","8","1.00"
"149","CAMKK beta ","20","2","1.00"
"149","CAMK1","28","1","1.00"
"149","SmMLCK","34","0","1.00"
"149","PHK","73","5","1.00"
"149","DAPK1","7","2","1.00"
"149","CHK1","67","3","1.00"
"149","CHK2","21","2","1.00"
"149","GSK3 beta ","33","1","1.00"
"149","CDK2-Cyclin A","100","5","1.00"
"149","PLK1","74","1","1.00"
"149","Aurora A","18","6","1.00"
"149","Aurora B","33","2","1.00"
"149","LKB1","17","1","1.00"
"149","AMPK","25","0","1.00"
"149","MARK1","49","2","1.00"
"149","MARK2","71","6","1.00"
"149","MARK3","52","3","1.00"
"149","MARK4","100","11","1.00"
"149","BRSK1","31","6","1.00"
"149","BRSK2","43","5","1.00"
"149","MELK","58","11","1.00"
"149","NUAK1","38","0","1.00"
"149","CK1 delta ","17","8","1.00"
"149","CK2","42","12","1.00"
"149","DYRK1A","68","4","1.00"
"149","DYRK2","8","1","1.00"
"149","DYRK3","5","1","1.00"
"149","NEK2a","71","13","1.00"
"149","NEK6","89","8","1.00"
"149","IKK beta ","79","9","1.00"
"149","IKK epsilon ","58","3","1.00"
"149","TBK1","90","6","1.00"
"149","PIM1","18","5","1.00"
"149","PIM2","27","1","1.00"
"149","PIM3","24","0","1.00"
"149","SRPK1","70","10","1.00"
"149","EF2K","88","8","1.00"
"149","HIPK1","16","4","1.00"
"149","HIPK2","14","5","1.00"
"149","HIPK3","38","9","1.00"
"149","CLK2","8","2","1.00"
"149","PAK2","87","3","1.00"
"149","PAK4","38","0","1.00"
"149","PAK5","36","2","1.00"
"149","PAK6","50","3","1.00"
"149","MST2","27","0","1.00"
"149","MST4","25","2","1.00"
"149","GCK","5","1","1.00"
"149","MINK1","6","1","1.00"
"149","MEKK1","20","0","1.00"
"149","MLK1","6","0","1.00"
"149","MLK3","16","0","1.00"
"149","TAO1","44","0","1.00"
"149","ASK1","82","1","1.00"
"149","TAK1","48","4","1.00"
"149","IRAK4","25","6","1.00"
"149","RIPK2","10","0","1.00"
"149","TTK","46","3","1.00"
"149","Src","15","1","1.00"
"149","Lck","42","13","1.00"
"149","CSK","85","1","1.00"
"149","YES1","19","3","1.00"
"149","BTK","35","6","1.00"
"149","JAK2","7","1","1.00"
"149","SYK","68","8","1.00"
"149","EPH-A2","45","9","1.00"
"149","EPH-A4","35","1","1.00"
"149","EPH-B1","48","3","1.00"
"149","EPH-B2","28","1","1.00"
"149","EPH-B3","18","3","1.00"
"149","EPH-B4","26","1","1.00"
"149","FGF-R1","10","0","1.00"
"149","HER4","40","9","1.00"
"149","IGF-1R","63","10","1.00"
"149","IR","108","13","1.00"
"149","IRR","28","1","1.00"
"149","TrkA","27","4","1.00"
"149","VEGFR1","19","2","1.00"
"157","MKK1","94","13","20.00"
"157","ERK1","96","22","20.00"
"157","ERK2","77","2","20.00"
"157","JNK1","88","8","20.00"
"157","JNK2","111","2","20.00"
"157","JNK3","97","12","20.00"
"157","p38 alpha MAPK","89","8","20.00"
"157","p38 beta MAPK","84","6","20.00"
"157","p38 gamma MAPK","108","4","20.00"
"157","p38 delta MAPK","93","7","20.00"
"157","ERK8","56","5","20.00"
"157","RSK1","103","7","20.00"
"157","RSK2","92","19","20.00"
"157","PDK1","92","6","20.00"
"157","PKB alpha ","94","3","20.00"
"157","PKB beta ","98","34","20.00"
"157","SGK1","83","0","20.00"
"157","S6K1","65","1","20.00"
"157","PKA","74","6","20.00"
"157","ROCK 2","52","0","20.00"
"157","PRK2","58","4","20.00"
"157","PKC alpha ","77","5","20.00"
"157","PKC zeta ","99","1","20.00"
"157","PKD1","83","0","20.00"
"157","MSK1","88","12","20.00"
"157","MNK1","24","4","20.00"
"157","MNK2","81","15","20.00"
"157","MAPKAP-K2 ","110","4","20.00"
"157","MAPKAP-K3","101","4","20.00"
"157","PRAK","94","17","20.00"
"157","CAMKK beta ","96","10","20.00"
"157","CAMK1","89","4","20.00"
"157","SmMLCK","69","33","20.00"
"157","PHK","73","0","20.00"
"157","CHK1","97","8","20.00"
"157","CHK2","107","20","20.00"
"157","GSK3 beta ","104","18","20.00"
"157","CDK2-Cyclin A","91","6","20.00"
"157","PLK1","91","2","20.00"
"157","Aurora A","66","0","20.00"
"157","Aurora B","61","4","20.00"
"157","LKB1","81","0","20.00"
"157","AMPK","98","6","20.00"
"157","MARK2","88","4","20.00"
"157","MARK3","78","0","20.00"
"157","MARK4","90","6","20.00"
"157","BRSK1","40","0","20.00"
"157","BRSK2","52","5","20.00"
"157","MELK","67","25","20.00"
"157","NUAK1","55","0","20.00"
"157","CK1 delta ","14","4","20.00"
"157","CK2","26","6","20.00"
"157","DYRK1A","30","4","20.00"
"157","DYRK2","30","3","20.00"
"157","DYRK3","32","1","20.00"
"157","NEK2a","115","4","20.00"
"157","NEK6","92","18","20.00"
"157","IKK beta ","77","7","20.00"
"157","IKK epsilon ","92","6","20.00"
"157","TBK1","91","4","20.00"
"157","PIM1","77","3","20.00"
"157","PIM2","93","5","20.00"
"157","PIM3","69","1","20.00"
"157","SRPK1","92","33","20.00"
"157","EF2K","53","4","20.00"
"157","HIPK1","95","4","20.00"
"157","HIPK2","64","1","20.00"
"157","HIPK3","117","3","20.00"
"157","PAK2","107","11","20.00"
"157","PAK4","74","5","20.00"
"157","PAK5","78","8","20.00"
"157","PAK6","103","6","20.00"
"157","MST2","81","11","20.00"
"157","MST4","119","3","20.00"
"157","GCK","57","4","20.00"
"157","MINK1","54","6","20.00"
"157","MLK1","54","1","20.00"
"157","MLK3","57","0","20.00"
"157","IRAK4","72","0","20.00"
"157","RIPK2","31","3","20.00"
"157","TTK","75","2","20.00"
"157","Src","61","0","20.00"
"157","Lck","48","7","20.00"
"157","CSK","98","9","20.00"
"157","YES1","64","12","20.00"
"157","IGF-1R","66","9","20.00"
"157","IR","60","6","20.00"
"157","IRR","48","5","20.00"
"157","HER4","50","4","20.00"
"157","FGF-R1","96","1","20.00"
"157","VEGFR1","95","7","20.00"
"157","EPH-A2","102","14","20.00"
"157","EPH-B3","95","10","20.00"
"157","SYK","120","15","20.00"
"157","BTK","59","5","20.00"
"157","MKK1","118","32","10.00"
"157","ERK1","84","8","10.00"
"157","ERK2","85","24","10.00"
"157","JNK1","95","3","10.00"
"157","JNK2","128","4","10.00"
"157","JNK3","100","1","10.00"
"157","p38 alpha MAPK","94","2","10.00"
"157","p38 beta MAPK","96","8","10.00"
"157","p38 gamma MAPK","102","7","10.00"
"157","p38 delta MAPK","91","1","10.00"
"157","ERK8","68","7","10.00"
"157","RSK1","108","13","10.00"
"157","RSK2","79","7","10.00"
"157","PDK1","104","5","10.00"
"157","PKB alpha ","105","7","10.00"
"157","PKB beta ","113","11","10.00"
"157","SGK1","86","1","10.00"
"157","S6K1","73","2","10.00"
"157","PKA","91","4","10.00"
"157","ROCK 2","65","8","10.00"
"157","PRK2","70","11","10.00"
"157","PKC alpha ","95","3","10.00"
"157","PKC zeta ","96","6","10.00"
"157","PKD1","121","23","10.00"
"157","MSK1","90","2","10.00"
"157","MNK1","34","1","10.00"
"157","MNK2","88","9","10.00"
"157","MAPKAP-K2 ","108","2","10.00"
"157","MAPKAP-K3","97","11","10.00"
"157","PRAK","80","10","10.00"
"157","CAMKK beta ","116","11","10.00"
"157","CAMK1","87","18","10.00"
"157","SmMLCK","94","12","10.00"
"157","PHK","89","0","10.00"
"157","CHK1","96","7","10.00"
"157","CHK2","115","6","10.00"
"157","GSK3 beta ","93","2","10.00"
"157","CDK2-Cyclin A","91","10","10.00"
"157","PLK1","96","11","10.00"
"157","Aurora A","83","9","10.00"
"157","Aurora B","83","10","10.00"
"157","LKB1","100","14","10.00"
"157","AMPK","105","1","10.00"
"157","MARK2","100","2","10.00"
"157","MARK3","88","10","10.00"
"157","MARK4","82","3","10.00"
"157","BRSK1","60","1","10.00"
"157","BRSK2","69","4","10.00"
"157","MELK","94","17","10.00"
"157","NUAK1","69","0","10.00"
"157","CK1 delta ","19","1","10.00"
"157","CK2","38","1","10.00"
"157","DYRK1A","52","8","10.00"
"157","DYRK2","53","7","10.00"
"157","DYRK3","47","4","10.00"
"157","NEK2a","121","1","10.00"
"157","NEK6","80","2","10.00"
"157","IKK beta ","82","3","10.00"
"157","IKK epsilon ","95","8","10.00"
"157","TBK1","103","2","10.00"
"157","PIM1","85","12","10.00"
"157","PIM2","89","1","10.00"
"157","PIM3","90","1","10.00"
"157","SRPK1","121","14","10.00"
"157","EF2K","64","6","10.00"
"157","HIPK1","112","5","10.00"
"157","HIPK2","76","4","10.00"
"157","HIPK3","110","6","10.00"
"157","PAK2","104","1","10.00"
"157","PAK4","83","9","10.00"
"157","PAK5","92","1","10.00"
"157","PAK6","109","14","10.00"
"157","MST2","96","13","10.00"
"157","MST4","124","8","10.00"
"157","GCK","67","10","10.00"
"157","MINK1","77","15","10.00"
"157","MLK1","83","0","10.00"
"157","MLK3","83","10","10.00"
"157","IRAK4","83","5","10.00"
"157","RIPK2","42","4","10.00"
"157","TTK","83","5","10.00"
"157","Src","81","13","10.00"
"157","Lck","75","11","10.00"
"157","CSK","111","3","10.00"
"157","YES1","80","4","10.00"
"157","IGF-1R","77","6","10.00"
"157","IR","87","13","10.00"
"157","IRR","60","3","10.00"
"157","HER4","67","5","10.00"
"157","FGF-R1","101","18","10.00"
"157","VEGFR1","114","10","10.00"
"157","EPH-A2","113","10","10.00"
"157","EPH-B3","108","7","10.00"
"157","SYK","110","11","10.00"
"157","BTK","83","22","10.00"
"91","MKK1","40","2","10.00"
"91","ERK1","99","1","10.00"
"91","ERK2","85","8","10.00"
"91","JNK1","53","9","10.00"
"91","JNK2","54","5","10.00"
"91","JNK3","54","3","10.00"
"91","p38 alpha MAPK","47","5","10.00"
"91","p38 beta MAPK","48","7","10.00"
"91","p38 gamma MAPK","45","5","10.00"
"91","p38 delta MAPK","5","1","10.00"
"91","ERK8","1","0","10.00"
"91","RSK1","6","0","10.00"
"91","RSK2","18","7","10.00"
"91","PDK1","106","8","10.00"
"91","PKB alpha ","53","1","10.00"
"91","PKB beta ","46","1","10.00"
"91","SGK1","41","8","10.00"
"91","S6K1","11","6","10.00"
"91","PKA","54","2","10.00"
"91","ROCK 2","63","5","10.00"
"91","PRK2","32","2","10.00"
"91","PKC alpha ","11","2","10.00"
"91","PKC zeta ","58","4","10.00"
"91","PKD1","45","5","10.00"
"91","MSK1","22","5","10.00"
"91","MNK1","77","13","10.00"
"91","MNK2","73","3","10.00"
"91","MAPKAP-K2 ","80","0","10.00"
"91","MAPKAP-K3","85","7","10.00"
"91","PRAK","96","9","10.00"
"91","CAMKK beta ","19","2","10.00"
"91","CAMK1","11","0","10.00"
"91","SmMLCK","5","0","10.00"
"91","PHK","2","0","10.00"
"91","DAPK1","63","5","10.00"
"91","CHK1","52","6","10.00"
"91","CHK2","4","1","10.00"
"91","GSK3 beta ","37","3","10.00"
"91","CDK2-Cyclin A","3","1","10.00"
"91","PLK1","114","3","10.00"
"91","Aurora A","0","0","10.00"
"91","Aurora B","7","1","10.00"
"91","LKB1","8","1","10.00"
"91","AMPK","3","1","10.00"
"91","MARK1","58","1","10.00"
"91","MARK2","44","3","10.00"
"91","MARK3","57","2","10.00"
"91","MARK4","43","3","10.00"
"91","BRSK1","41","11","10.00"
"91","BRSK2","40","1","10.00"
"91","MELK","5","2","10.00"
"91","NUAK1","7","0","10.00"
"91","CK1 delta ","68","8","10.00"
"91","CK2","85","1","10.00"
"91","DYRK1A","61","3","10.00"
"91","DYRK2","80","3","10.00"
"91","DYRK3","43","1","10.00"
"91","NEK2a","71","4","10.00"
"91","NEK6","85","10","10.00"
"91","IKK beta ","84","7","10.00"
"91","IKK epsilon ","76","9","10.00"
"91","TBK1","93","1","10.00"
"91","PIM1","11","1","10.00"
"91","PIM2","77","11","10.00"
"91","PIM3","21","1","10.00"
"91","SRPK1","11","3","10.00"
"91","EF2K","92","10","10.00"
"91","HIPK1","5","1","10.00"
"91","HIPK2","5","0","10.00"
"91","HIPK3","17","1","10.00"
"91","CLK2","1","0","10.00"
"91","PAK2","16","2","10.00"
"91","PAK4","20","6","10.00"
"91","PAK5","22","0","10.00"
"91","PAK6","27","1","10.00"
"91","MST2","3","0","10.00"
"91","MST4","17","0","10.00"
"91","GCK","33","5","10.00"
"91","MINK1","8","1","10.00"
"91","MEKK1","5","1","10.00"
"91","MLK1","17","2","10.00"
"91","MLK3","51","0","10.00"
"91","TAK1","27","0","10.00"
"91","IRAK4","2","1","10.00"
"91","RIPK2","8","2","10.00"
"91","TTK","42","4","10.00"
"91","Src","2","0","10.00"
"91","Lck","5","3","10.00"
"91","CSK","9","1","10.00"
"91","YES1","6","0","10.00"
"91","BTK","8","0","10.00"
"91","JAK2","30","0","10.00"
"91","SYK","28","7","10.00"
"91","EPH-A2","13","2","10.00"
"91","EPH-A4","0","5","10.00"
"91","EPH-B2","4","0","10.00"
"91","EPH-B3","6","4","10.00"
"91","EPH-B4","4","1","10.00"
"91","FGF-R1","11","0","10.00"
"91","HER4","51","0","10.00"
"91","IGF-1R","2","1","10.00"
"91","IR","1","0","10.00"
"91","IRR","52","0","10.00"
"91","TrkA","4","1","10.00"
"91","VEGFR1","19","1","10.00"
"91","MKK1","96","2","0.10"
"91","MKK2","86","7","0.10"
"91","MKK6","94","14","0.10"
"91","ERK1","103","9","0.10"
"91","ERK2","99","6","0.10"
"91","JNK1","98","8","0.10"
"91","JNK2","98","1","0.10"
"91","JNK3","94","4","0.10"
"91","p38 alpha MAPK","101","9","0.10"
"91","p38 beta MAPK","87","1","0.10"
"91","p38 gamma MAPK","77","2","0.10"
"91","p38 delta MAPK","97","4","0.10"
"91","ERK8","1","0","0.10"
"91","RSK1","31","1","0.10"
"91","RSK2","67","1","0.10"
"91","PDK1","105","0","0.10"
"91","PKB alpha ","105","3","0.10"
"91","PKB beta ","80","8","0.10"
"91","SGK1","89","4","0.10"
"91","S6K1","95","6","0.10"
"91","PKA","98","7","0.10"
"91","ROCK 2","90","0","0.10"
"91","PRK2","80","13","0.10"
"91","PKC alpha ","41","1","0.10"
"91","PKC zeta ","104","4","0.10"
"91","PKD1","89","3","0.10"
"91","MSK1","59","3","0.10"
"91","MNK1","97","9","0.10"
"91","MNK2","120","5","0.10"
"91","MAPKAP-K2 ","98","4","0.10"
"91","MAPKAP-K3","91","6","0.10"
"91","PRAK","96","3","0.10"
"91","CAMKK beta ","22","0","0.10"
"91","CAMK1","62","9","0.10"
"91","SmMLCK","51","6","0.10"
"91","PHK","43","0","0.10"
"91","DAPK1","99","5","0.10"
"91","CHK1","54","1","0.10"
"91","CHK2","20","1","0.10"
"91","GSK3 beta ","46","1","0.10"
"91","CDK2-Cyclin A","35","2","0.10"
"91","PLK1","97","2","0.10"
"91","Aurora A","3","0","0.10"
"91","Aurora B","65","0","0.10"
"91","LKB1","64","4","0.10"
"91","AMPK","63","5","0.10"
"91","MARK1","70","11","0.10"
"91","MARK2","81","10","0.10"
"91","MARK3","103","8","0.10"
"91","MARK4","101","8","0.10"
"91","BRSK1","82","13","0.10"
"91","BRSK2","88","5","0.10"
"91","MELK","42","9","0.10"
"91","NUAK1","40","4","0.10"
"91","CK1 delta ","99","6","0.10"
"91","CK2","119","11","0.10"
"91","DYRK1A","103","8","0.10"
"91","DYRK2","101","9","0.10"
"91","DYRK3","89","11","0.10"
"91","NEK2a","108","2","0.10"
"91","NEK6","103","5","0.10"
"91","IKK beta ","107","3","0.10"
"91","IKK epsilon ","91","3","0.10"
"91","TBK1","87","3","0.10"
"91","PIM1","54","7","0.10"
"91","PIM2","94","1","0.10"
"91","PIM3","53","13","0.10"
"91","SRPK1","71","12","0.10"
"91","EF2K","113","8","0.10"
"91","HIPK1","45","2","0.10"
"91","HIPK2","14","2","0.10"
"91","HIPK3","30","2","0.10"
"91","CLK2","3","0","0.10"
"91","PAK2","44","6","0.10"
"91","PAK4","69","5","0.10"
"91","PAK5","62","3","0.10"
"91","PAK6","71","12","0.10"
"91","MST2","16","0","0.10"
"91","MST4","50","0","0.10"
"91","GCK","101","4","0.10"
"91","MINK1","69","12","0.10"
"91","MEKK1","46","1","0.10"
"91","MLK1","78","4","0.10"
"91","MLK3","84","3","0.10"
"91","TAO1","42","5","0.10"
"91","ASK1","106","1","0.10"
"91","TAK1","107","3","0.10"
"91","IRAK4","5","2","0.10"
"91","RIPK2","20","0","0.10"
"91","TTK","75","2","0.10"
"91","Src","22","3","0.10"
"91","Lck","43","9","0.10"
"91","CSK","103","12","0.10"
"91","YES1","11","2","0.10"
"91","BTK","96","1","0.10"
"91","JAK2","84","9","0.10"
"91","SYK","82","14","0.10"
"91","EPH-A2","46","13","0.10"
"91","EPH-A4","22","6","0.10"
"91","EPH-B1","53","0","0.10"
"91","EPH-B2","11","1","0.10"
"91","EPH-B3","22","3","0.10"
"91","EPH-B4","15","1","0.10"
"91","FGF-R1","47","4","0.10"
"91","HER4","69","8","0.10"
"91","IGF-1R","2","0","0.10"
"91","IR","19","3","0.10"
"91","IRR","69","9","0.10"
"91","TrkA","14","1","0.10"
"91","VEGFR1","56","15","0.10"
"91","MKK1","85","1","1.00"
"91","MKK2","77","7","1.00"
"91","MKK6","95","2","1.00"
"91","ERK1","78","6","1.00"
"91","ERK2","103","9","1.00"
"91","JNK1","99","4","1.00"
"91","JNK2","94","5","1.00"
"91","JNK3","107","0","1.00"
"91","p38 alpha MAPK","89","0","1.00"
"91","p38 beta MAPK","76","5","1.00"
"91","p38 gamma MAPK","80","6","1.00"
"91","p38 delta MAPK","24","2","1.00"
"91","ERK8","1","1","1.00"
"91","RSK1","29","1","1.00"
"91","RSK2","64","7","1.00"
"91","PDK1","98","5","1.00"
"91","PKB alpha ","86","10","1.00"
"91","PKB beta ","94","2","1.00"
"91","SGK1","90","1","1.00"
"91","S6K1","92","2","1.00"
"91","PKA","88","0","1.00"
"91","ROCK 2","82","3","1.00"
"91","PRK2","78","2","1.00"
"91","PKC alpha ","45","7","1.00"
"91","PKC zeta ","98","9","1.00"
"91","PKD1","85","1","1.00"
"91","MSK1","51","1","1.00"
"91","MNK1","103","13","1.00"
"91","MNK2","92","11","1.00"
"91","MAPKAP-K2 ","86","2","1.00"
"91","MAPKAP-K3","77","2","1.00"
"91","PRAK","94","1","1.00"
"91","CAMKK beta ","19","2","1.00"
"91","CAMK1","59","9","1.00"
"91","SmMLCK","43","5","1.00"
"91","PHK","15","2","1.00"
"91","DAPK1","96","8","1.00"
"91","CHK1","53","10","1.00"
"91","CHK2","18","1","1.00"
"91","GSK3 beta ","41","3","1.00"
"91","CDK2-Cyclin A","15","4","1.00"
"91","PLK1","85","1","1.00"
"91","Aurora A","3","0","1.00"
"91","Aurora B","42","7","1.00"
"91","LKB1","62","4","1.00"
"91","AMPK","47","2","1.00"
"91","MARK1","78","9","1.00"
"91","MARK2","87","5","1.00"
"91","MARK3","89","1","1.00"
"91","MARK4","118","13","1.00"
"91","BRSK1","81","9","1.00"
"91","BRSK2","80","3","1.00"
"91","MELK","15","5","1.00"
"91","NUAK1","37","5","1.00"
"91","CK1 delta ","87","2","1.00"
"91","CK2","104","7","1.00"
"91","DYRK1A","101","5","1.00"
"91","DYRK2","87","7","1.00"
"91","DYRK3","78","4","1.00"
"91","NEK2a","87","1","1.00"
"91","NEK6","101","3","1.00"
"91","IKK beta ","92","3","1.00"
"91","IKK epsilon ","80","8","1.00"
"91","TBK1","78","4","1.00"
"91","PIM1","49","1","1.00"
"91","PIM2","92","1","1.00"
"91","PIM3","72","4","1.00"
"91","SRPK1","59","6","1.00"
"91","EF2K","96","10","1.00"
"91","HIPK1","42","2","1.00"
"91","HIPK2","13","0","1.00"
"91","HIPK3","31","3","1.00"
"91","CLK2","3","0","1.00"
"91","PAK2","44","1","1.00"
"91","PAK4","67","5","1.00"
"91","PAK5","58","3","1.00"
"91","PAK6","72","5","1.00"
"91","MST2","19","0","1.00"
"91","MST4","50","1","1.00"
"91","GCK","93","2","1.00"
"91","MINK1","64","4","1.00"
"91","MEKK1","35","0","1.00"
"91","MLK1","69","4","1.00"
"91","MLK3","77","12","1.00"
"91","TAO1","33","1","1.00"
"91","ASK1","101","12","1.00"
"91","TAK1","84","7","1.00"
"91","IRAK4","3","0","1.00"
"91","RIPK2","17","0","1.00"
"91","TTK","73","9","1.00"
"91","Src","20","3","1.00"
"91","Lck","13","1","1.00"
"91","CSK","88","12","1.00"
"91","YES1","11","1","1.00"
"91","BTK","53","3","1.00"
"91","JAK2","80","8","1.00"
"91","SYK","64","2","1.00"
"91","EPH-A2","36","7","1.00"
"91","EPH-A4","29","13","1.00"
"91","EPH-B1","36","5","1.00"
"91","EPH-B2","4","7","1.00"
"91","EPH-B3","20","4","1.00"
"91","EPH-B4","13","0","1.00"
"91","FGF-R1","43","3","1.00"
"91","HER4","64","15","1.00"
"91","IGF-1R","2","0","1.00"
"91","IR","14","3","1.00"
"91","IRR","80","15","1.00"
"91","TrkA","19","8","1.00"
"91","VEGFR1","52","11","1.00"
"319","MKK1","80","5","0.10"
"319","MKK2","81","11","0.10"
"319","MKK6","85","3","0.10"
"319","ERK1","76","3","0.10"
"319","ERK2","96","3","0.10"
"319","ERK5","71","3","0.10"
"319","JNK1","85","11","0.10"
"319","JNK2","86","4","0.10"
